year,netprofitmargin,grossprofit,revenue,netincome,costandexpenses,costofgoodsandservices,netproft,ebit,interest,ebt,proftaftertax,grossprofitmargin,Sector
2022,245.960679839167,40509144.896,40539000,99710000,1233318.8456,29855.104,33329781.4319,39275826.0504,64318.4834,39211507.567,5881726.1351,99.9263546116086,0
2021,69.7609589518433,14307054.622,14349000,10010000,266422.9221,41945.378,11927896.6725,14040631.6999,7812.0852,14032819.6147,2104922.9422,99.7076773433689,0
2020,123.849248983547,46091777.517,47469000,58790000,314872.4609,1377222.483,38878746.8647,45776905.0561,37202.8623,45739702.1938,6860955.3291,97.0986907602856,0
2023,291.157989228007,21908873.0159,22280000,64870000,837011.2411,371126.9841,17899482.0215,21071861.7748,13647.6318,21058214.143,3158732.1215,98.3342594968582,3
2022,266.052060737527,9165923.749,9220000,24530000,452665.3125,54076.251,7389800.79,8713258.4365,19375.1541,8693883.2824,1304082.4924,99.4134896854664,4
2020,207.750573592733,31525300.9005,31817000,66100000,188861.4893,291699.0995,26627271.7919,31336439.4112,10237.3031,31326202.1081,4698930.3162,99.0831973489015,2
2022,61.4467499713401,42718003.4341,43615000,26800000,1574962.2944,896996.5659,34936582.899,41143041.1397,41178.9056,41101862.2341,6165279.3351,97.9433759809698,1
2020,240.787310184737,20336925.5442,20678000,49790000,885412.7124,341074.4558,16516589.3994,19451512.8318,20231.1854,19431281.6464,2914692.247,98.3505442702389,3
2021,216.256189312584,15288299.8572,15551000,33630000,253378.9223,262700.1428,12757466.2343,15034920.9349,26137.1298,15008783.8051,2251317.5708,98.3107186496045,1
2020,237.537127719355,12320037.6551,12457000,29590000,230605.075,136962.3449,10263015.7097,12089432.5801,15296.451,12074136.1291,1811120.4194,98.9005190262503,3
2021,263.175819497659,11702584.0237,11745000,30910000,342451.5359,42415.9763,9640051.0952,11360132.4878,18895.9052,11341236.5826,1701185.4874,99.638859290762,2
2022,278.240740740741,8535034.4021,8640000,24040000,410990.0733,104965.5979,6891048.3569,8124044.3288,16928.6148,8107115.714,1216067.3571,98.7851203946759,0
2020,277.597587344941,34986136.1012,35148000,97570000,1080271.7939,161863.8988,28785076.1202,33905864.3073,41068.8718,33864795.4355,5079719.3153,99.5394790633891,2
2021,135.668608066601,58247102.8125,59579000,80830000,2683716.1649,1331897.1875,47112544.8486,55563386.6476,136863.2963,55426523.3513,8313978.5027,97.7644854940499,2
2023,166.122258516099,27220772.3316,27859000,46280000,1205241.5111,638227.6684,22095435.1117,26015530.8205,20901.2773,25994629.5432,3899194.4315,97.7090790466277,2
2022,190.130300423715,30953589.2361,31389000,59680000,400227.0848,435410.7639,25925774.9657,30553362.1513,52450.427,30500911.7243,4575136.7586,98.6128555739272,2
2020,218.070561557957,58601740.6169,59976000,130790000,193748.7144,1374259.3831,49643211.9916,58407991.9025,4213.0889,58403778.8136,8760566.822,97.7086511552955,2
2022,68.7534935718278,55317184.6606,55459000,38130000,1187878.1041,141815.3394,45963995.0126,54129306.5565,54018.3064,54075288.2501,8111293.2375,99.7442879615572,2
2021,51.0127531882971,7944488.4002,7998000,4080000,67702.4448,53511.5998,6686929.2296,7876785.9554,9810.3912,7866975.5642,1180046.3346,99.3309377369342,2
2023,93.2782171099928,22109869.2516,22256000,20760000,730542.4199,146130.7484,18147232.3684,21379326.8317,29641.6924,21349685.1393,3202452.7709,99.3434096495327,2
2021,168.849695240565,7518888.0669,7711000,13020000,334729.2796,192111.9331,6095177.074,7184158.7873,13362.2297,7170796.5576,1075619.4836,97.5085989741927,4
2020,103.788339560344,45563278.6068,46036000,47780000,471108.9116,472721.3932,38237965.4143,45092169.6952,106328.0313,44985841.6639,6747876.2496,98.9731484203667,2
2022,229.398814563929,29228761.6745,29525000,67730000,1233908.3859,296238.3255,23744138.0915,27994853.2886,60573.181,27934280.1076,4190142.0161,98.9966525808637,1
2023,118.64406779661,38398120.7291,39471000,46830000,24830.9311,1072879.2709,32555854.3413,38373289.798,72284.6906,38301005.1074,5745150.7661,97.2818543464822,1
2020,206.779451716473,32103562.0906,32392000,66980000,1217564.4664,288437.9094,26224293.1399,30885997.6242,33888.0479,30852109.5763,4627816.4364,99.1095396721413,0
2020,78.8829478837853,30802106.9629,31046000,24490000,320126.5546,243893.0371,25898935.9023,30481980.4083,12644.0527,30469336.3556,4570400.4533,99.2144139757135,1
2022,213.987567402949,55197184.1411,55821000,119450000,401480.3953,623815.8589,46494363.9657,54795703.7458,96452.0214,54699251.7244,8204887.7587,98.8824710075061,2
2020,149.32624786487,25765392.5306,26345000,39340000,877724.6075,579607.4694,21118086.9405,24887667.9231,42859.7578,24844808.1653,3726721.2248,97.7999336898842,2
2020,84.2548709847288,5684317.2715,5697000,4800000,172398.8091,12682.7285,4681256.2305,5511918.4624,4558.1912,5507360.2712,826104.0407,99.7773788221871,2
2022,70.0136762694666,22273336.9394,22667000,15870000,224942.5234,393663.0606,18738699.4565,22048394.416,2865.6436,22045528.7724,3306829.3159,98.2632767432832,3
2022,176.929625425653,55671920.3796,56384000,99760000,2758059.8532,712079.6204,44868461.7082,52913860.5264,127434.9873,52786425.5391,7917963.8309,98.7370892089955,0
2023,113.154771995253,11522111.1001,11798000,13350000,523110.1769,275888.8999,9336235.2566,10999000.9232,15194.739,10983806.1842,1647570.9276,97.661562130022,2
2023,236.945996275605,13155357.52,13425000,31810000,468677.9311,269642.48,10779397.498,12686679.5889,5035.4736,12681644.1153,1902246.6173,97.9914899068901,2
2020,294.612577806396,45214020.8334,46590000,137260000,1196130.857,1375979.1666,37313889.0905,44017889.9764,119196.9288,43898693.0476,6584803.9571,97.046621235029,3
2023,118.821696643535,6932940.3291,7061000,8390000,263978.8441,128059.6709,5654925.7955,6668961.485,16107.6079,6652853.8771,997928.0816,98.1863805282538,2
2021,108.250533006155,49280169.0148,49718000,53820000,1464326.5427,437830.9852,40545928.0541,47815842.4721,114750.6438,47701091.8283,7155163.7742,99.1193712836397,3
2022,79.4571737633986,29869094.2196,30507000,24240000,897567.325,637905.7804,24587669.9866,28971526.8946,44856.3221,28926670.5725,4339000.5859,97.9089855429901,1
2022,202.838791531203,37263202.1261,37833000,76740000,50383.0042,569797.8739,31588247.3748,37212819.1219,50175.1516,37162643.9703,5574396.5955,98.4939130550049,2
2021,142.743403093722,26205220.663,26376000,37650000,606314.3432,170779.337,21734740.8483,25598906.3198,28622.9689,25570283.3509,3835542.5026,99.3525199537458,3
2022,273.557318073759,47324870.7809,47533000,130030000,1402259.0506,208129.2191,38950434.909,45922611.7303,98570.6609,45824041.0694,6873606.1604,99.5621374222119,2
2020,74.150868878357,9937927.704,10128000,7510000,277767.5319,190072.296,8201830.2399,9660160.1721,10948.1251,9649212.047,1447381.8071,98.1232988151659,2
2021,125.241294108563,37824905.1235,38853000,48660000,91577.2468,1028094.8765,32055954.7981,37733327.8767,20439.8789,37712887.9978,5656933.1997,97.3538854747381,0
2021,147.774239447117,29426624.916,29518000,43620000,1335707.7642,91375.084,23826910.5722,28090917.1518,59257.6551,28031659.4967,4204748.9245,99.6904428348804,3
2021,278.350515463918,28694945.2452,29294000,81540000,1276496.6861,599054.7548,23259730.9836,27418448.5591,54059.1666,27364389.3925,4104658.4089,97.9550257568103,2
2020,213.417818473001,28629430.0356,28723000,61300000,740431.9707,93569.9644,23669135.4361,27888998.0649,42956.3754,27846041.6895,4176906.2534,99.6742333168541,2
2020,112.604263206673,40126523.1724,41002000,46170000,279136.6065,875476.8276,33821238.47,39847386.5659,57694.2483,39789692.3176,5968453.8476,97.8647948207405,1
2021,145.102070788662,46283932.3833,47663000,69160000,27562.7973,1379067.6167,39240696.0027,46256369.586,90844.8769,46165524.7091,6924828.7064,97.1066285867444,0
2021,283.649698015531,13829875.8496,13908000,39450000,273008.766,78124.1504,11495646.8614,13556867.0836,32576.6584,13524290.4252,2028643.5638,99.4382790451539,1
2023,263.99142412168,48504565.3604,49441000,130520000,463959.8032,936434.6396,40742099.5815,48040605.5572,108723.6966,47931881.8606,7189782.2791,98.1059553010659,2
2022,75.1321561129232,43367387.0839,44455000,33400000,1842034.7274,1087612.9161,35289297.1355,41525352.3565,8532.1971,41516820.1594,6227523.0239,97.5534519939264,0
2023,80.9802743566637,38938062.7652,39948000,32350000,1668423.7911,1009937.2348,31660913.133,37269638.9741,21505.8764,37248133.0977,5587219.9647,97.4718703444478,3
2022,293.240442192538,17157793.5015,17368000,50930000,603223.4573,210206.4985,14059792.4475,16554570.0442,13637.753,16540932.2912,2481139.8437,98.7896908193229,3
2020,269.993516646962,51165693.8162,52442000,141590000,87945.9696,1276306.1838,43411230.194,51077747.8466,5712.3243,51072035.5223,7660805.3283,97.5662518900881,4
2020,112.900402590583,5556570.0664,5713000,6450000,104052.455,156429.9336,4634371.4777,5452517.6114,315.8729,5452201.7385,817830.2608,97.2618600805181,4
2022,72.5081131200742,31791003.7606,32355000,23460000,464370.4253,563996.2394,26587542.754,31326633.3353,47171.2718,31279462.0635,4691919.3095,98.2568498241385,2
2021,259.398227558605,27951692.8698,27984000,72590000,954909.185,32307.1302,22898246.1987,26996783.6848,57670.5099,26939113.1749,4040866.9762,99.8845514215266,2
2021,241.355881020686,12944416.2731,13246000,31970000,301262.3882,301583.7269,10737776.4209,12643153.8849,10475.7427,12632678.1422,1894901.7213,97.7232090676431,1
2021,67.4736337488015,25029617.8462,25032000,16890000,615359.7584,2382.1538,20730428.1633,24414258.0878,25519.0722,24388739.0156,3658310.8523,99.9904835658357,2
2023,73.7395879000438,45314436.2049,45620000,33640000,468159.2741,305563.7951,38067388.4781,44846276.9308,61114.0154,44785162.9154,6717774.4373,99.330197731039,4
2023,138.948816558797,31975348.9486,31983000,44440000,1310494.7541,7651.0514,25997528.7315,30664854.1945,79526.2751,30585327.9194,4587799.1879,99.9760777556827,1
2020,254.098666766255,26503825.4583,26777000,68040000,575523.0776,273174.5417,22037088.0619,25928302.3807,2316.4255,25925985.9552,3888897.8933,98.9798164779475,1
2022,135.699140720902,26480498.0393,26883000,36480000,332936.41,402501.9607,22205028.3159,26147561.6293,23998.9047,26123562.7246,3918534.4087,98.5027639746308,3
2021,85.7989535583646,21424641.5839,21597000,18530000,795207.623,172358.4161,17491654.6206,20629433.9609,51016.7602,20578417.2007,3086762.5801,99.2019335273418,4
2021,152.434578303492,24565359.4379,24686000,37630000,357018.7795,120640.5621,20543950.5004,24208340.6584,38987.1285,24169353.5299,3625403.0295,99.5112996755246,3
2023,227.385937542765,35731851.8241,36537000,83080000,475904.8483,805148.1759,29950479.604,35255946.9758,20088.6181,35235858.3577,5285378.7537,97.7963484251581,4
2023,97.0960054929521,24148692.6085,24759000,24040000,582338.6659,610307.3915,20006284.1347,23566353.9426,29549.0782,23536804.8644,3530520.7297,97.5350079102549,4
2023,53.9250139356778,40889766.3147,41261000,22250000,812954.1457,371233.6853,34032933.5251,40076812.169,38066.8454,40038745.3236,6005811.7985,99.1002794762609,2
2020,50.5158306652437,13705243.5658,14055000,7100000,162798.189,349756.4342,11490441.3086,13542445.3768,24279.1314,13518166.2454,2027724.9368,97.5115159430808,0
2023,114.849401112577,58145428.0124,59861000,68750000,1481768.7379,1715571.9876,48156915.74,56663659.2745,8464.2863,56655194.9882,8498279.2482,97.1340739586709,2
2021,54.9736158147594,37028087.7015,38091000,20940000,1686170.7602,1062912.2985,30039616.3715,35341916.9413,1191.7984,35340725.1429,5301108.7714,97.2095447782941,2
2023,272.55476970847,11529367.7563,11594000,31600000,89260.697,64632.2437,9716207.0909,11440107.0593,9275.1876,11430831.8717,1714624.7808,99.4425371424875,3
2020,286.56998738966,12659308.207,12688000,36360000,42899.3896,28691.793,10707017.3897,12616408.8174,19917.7707,12596491.0467,1889473.657,99.7738667008197,0
2023,253.86586928663,22997450.3648,23410000,59430000,468395.9701,412549.6352,19142701.8124,22529054.3947,8228.7331,22520825.6616,3378123.8492,98.2377204818454,4
2023,84.7901479227122,13897249.6324,14129000,11980000,445179.6208,231750.3676,11429461.8964,13452070.0116,5644.2511,13446425.7605,2016963.8641,98.3597539273834,4
2022,230.286038753638,54912647.4938,56356000,129780000,1627511.6902,1443352.5062,45246460.2887,53285135.8036,54006.0522,53231129.7514,7984669.4627,97.4388663031443,2
2022,222.623999331146,46645568.2648,47843000,106510000,1790413.3062,1197431.7352,38031970.4932,44855154.9586,111660.2607,44743494.6979,6711524.2047,97.4971641928809,3
2022,81.5766409889755,43078615.1652,43358000,35370000,1046734.8345,279384.8348,35714458.2337,42031880.3307,14870.644,42017009.6867,6302551.453,99.3556325596199,3
2020,187.61594842006,32649830.4453,32881000,61690000,646733.4561,231169.5547,27150836.6077,32003096.9892,60936.2742,31942160.715,4791324.1073,99.2969509604331,1
2023,191.351503627016,14122370.098,14199000,27170000,298172.8834,76629.902,11739210.4698,13824197.2146,13361.3678,13810835.8468,2071625.377,99.4603147968167,2
2023,132.130124777184,39915368.5203,40392000,53370000,1661468.9917,476631.4797,32450937.9068,38253899.5286,76325.5206,38177574.008,5726636.1012,98.8199854434046,1
2022,241.74262471822,39930739.1301,40812000,98660000,1327993.5288,881260.8699,32748597.2884,38602745.6013,74984.0855,38527761.5158,5779164.2274,97.840681981035,2
2021,227.196212519726,18886222.9197,19010000,43190000,887561.716,123777.0803,15270675.2706,17998661.2037,33160.8854,17965500.3183,2694825.0477,99.3488843750658,0
2020,187.410747839158,26013820.2132,26610000,49870000,17561.1861,596179.7868,22048447.9374,25996259.0271,56908.5125,25939350.5146,3890902.5772,97.7595648748591,2
2023,96.0788339150072,28451839.7671,29226000,28080000,470063.4394,774160.2329,23757904.9295,27981776.3277,31299.9401,27950476.3876,4192571.4581,97.3511249130911,2
2023,199.0850747263,44260451.5669,45031000,89650000,948198.5671,770548.4331,36793801.9618,43312252.9998,25427.1624,43286825.8374,6493023.8756,98.288848941618,1
2023,232.632235125713,43026248.0447,43313000,100760000,1534524.9406,286751.9553,35265219.9439,41491723.1041,3229.0524,41488494.0517,6223274.1078,99.3379540662157,1
2020,202.114751256717,17150049.5797,17307000,34980000,153683.818,156950.4203,14437171.7382,16996365.7617,11457.8344,16984907.9273,2547736.1891,99.0931390749408,2
2022,265.198856340632,57430053.0705,58409000,154900000,2570173.9248,978946.9295,46627878.9628,54859879.1457,3550.9542,54856328.1915,8228449.2287,98.3239793019911,2
2020,177.682111000991,31959400.5568,32288000,57370000,1057115.7049,328599.4432,26204625.1545,30902284.8519,73314.0819,30828970.77,4624345.6155,98.9822861645193,2
2021,53.4154180435471,21888640.9266,22091000,11800000,101334.7902,202359.0734,18513233.9274,21787306.1364,7030.9277,21780275.2087,3267041.2813,99.0839750423249,3
2023,95.3705041167124,54513997.0905,55384000,52820000,1191529.6531,870002.9095,45224723.8912,53322467.4374,116909.9183,53205557.5191,7980833.6279,98.4291439594468,3
2023,71.6662205055643,51777728.154,52298000,37480000,1971269.6667,520271.846,42293398.7946,49806458.4873,49518.7289,49756939.7584,7463540.9638,99.0051783127462,0
2023,57.7095405938228,48942326.895,50217000,28980000,581103.9807,1274673.105,41072819.1729,48361222.9143,40259.1815,48320963.7328,7248144.5599,97.4616701415855,0
2020,190.671367972651,55344118.7898,55871000,106530000,1183117.0215,526881.2102,45999906.5375,54161001.7683,43464.6653,54117537.103,8117630.5655,99.0569683553185,2
2022,83.1746487981892,54690996.241,55666000,46300000,1554322.2971,975003.759,45116679.2225,53136673.9439,58227.7998,53078446.1441,7961766.9216,98.2484752649732,1
2021,238.072250382171,37066346.1925,37287000,88770000,1380139.1767,220653.8075,30290608.1087,35686207.0158,50197.4762,35636009.5396,5345401.4309,99.4082285850296,2
2023,236.422572565198,33529908.6994,33935000,80230000,964845.873,405091.3006,27669926.7536,32565062.8264,12207.8222,32552855.0042,4882928.2506,98.8062728728451,2
2021,147.748180145588,12491365.6857,12501000,18470000,618933.7056,9634.3143,10064817.497,11872431.9801,31470.2189,11840961.7612,1776144.2642,99.9229316510679,2
2021,51.0928773357236,57409198.1973,58012000,29640000,941814.993,602801.8027,47952964.2956,56467383.2043,52131.0918,56415252.1125,8462287.8169,98.9609015329587,2
2022,97.5066001760047,16658783.8103,17045000,16620000,444373.9112,386216.1897,13774155.6209,16214409.8991,9520.9333,16204888.9658,2430733.3449,97.7341379307715,3
2020,286.290684120864,10818513.8011,11153000,31930000,202614.3697,334486.1989,9022949.4488,10615899.4314,664.7858,10615234.6456,1592285.1968,97.0009307011566,0
2023,107.961535129516,56989289.5426,57715000,62310000,367909.7632,725710.4574,48075971.0776,56621379.7794,61413.8057,56559965.9737,8483994.8961,98.7425964525686,4
2020,197.973797853538,54536465.7411,54881000,108650000,1941015.8,344534.2589,44637190.8119,52595449.9411,81107.8095,52514342.1316,7877151.3197,99.3722157779559,2
2023,249.219652468848,39831601.6622,40687000,101400000,1899374.6327,855398.3378,32184244.8952,37932227.0295,68409.5057,37863817.5238,5679572.6286,97.8976126580972,2
2023,267.351937207105,51572029.9086,51853000,138630000,1074127.789,280970.0914,42892845.4882,50497902.1196,35730.957,50462171.1626,7569325.6744,99.4581411077469,3
2023,178.318093364859,46884829.2872,47791000,85220000,2157398.0359,906170.7128,37933781.1591,44727431.2513,99453.4171,44627977.8342,6694196.6751,98.1038883622439,2
2020,280.988646451432,42330238.4476,42806000,120280000,204032.4099,475761.5524,35751098.8192,42126206.0377,66089.7798,42060116.2579,6309017.4387,98.8885633967201,2
2022,164.19792774302,40149149.1726,40439000,66400000,831320.8065,289850.8274,33388667.9562,39317828.3661,37042.5353,39280785.8308,5892117.8746,99.2832393793121,2
2022,225.283512649026,13688450.3755,13756000,30990000,613703.8847,67549.6245,11099144.6224,13074746.4908,16929.288,13057817.2028,1958672.5804,99.5089442824949,3
2020,86.3849765258216,6318152.8448,6390000,5520000,93850.9992,71847.1552,5285542.6634,6224301.8456,6016.3593,6218285.4863,932742.8229,98.8756313740219,2
2022,268.539198243555,51376865.9503,52834000,141880000,1328394.3664,1457134.0497,42507489.9465,50048471.5839,39659.8821,50008811.7018,7501321.7553,97.2420523721467,2
2023,84.544494965898,48758915.2237,49264000,41650000,1878983.6799,505084.7763,39808252.6495,46879931.5438,46693.1326,46833238.4112,7024985.7617,98.9747385995859,1
2020,232.061435085193,8171432.8372,8334000,19340000,198013.9859,162567.1628,6767287.8149,7973418.8513,11903.7749,7961515.0764,1194227.2615,98.0493500983921,2
2023,215.266457680251,31681598.853,31900000,68670000,511215.2489,218401.147,26431094.9596,31170383.6041,74977.7693,31095405.8348,4664310.8752,99.3153569059561,0
2020,140.432199516877,14926189.1158,15317000,21510000,326699.1834,390810.8842,12396481.4355,14599489.9324,15394.1259,14584095.8065,2187614.371,97.4485154782268,0
2022,257.922370148134,51913736.0693,53330000,137550000,2037920.4169,1416263.9307,42309689.1568,49875815.6524,99710.762,49776104.8904,7466415.7336,97.3443391511344,2
2023,295.069730897663,49388424.4756,50910000,150220000,483062.895,1521575.5244,41482091.6008,48905361.5806,102900.8738,48802460.7068,7320369.106,97.0112443048517,1
2023,248.10066876674,57933101.1795,59363000,147280000,1646808.8112,1429898.8205,47788582.0439,56286292.3683,64431.1402,56221861.2281,8433279.1842,97.5912625364284,0
2021,287.206671694096,44505664.6091,45086000,129490000,591137.7949,580335.3909,37235607.5752,43914526.8142,107929.6669,43806597.1473,6570989.5721,98.7128257310473,2
2020,203.527640352764,23177887.3678,23245000,47310000,87191.705,67112.6322,19622442.3568,23090695.6628,5469.3607,23085226.3021,3462783.9453,99.7112814274037,2
2023,184.476940382452,14964173.2935,15113000,27880000,341910.561,148826.7065,12409475.5745,14622262.7325,22879.7037,14599383.0288,2189907.4543,99.0152404783961,1
2022,280.347963621985,10015798.0982,10116000,28360000,45018.2826,100201.9018,8452856.4639,9970779.8156,26242.7993,9944537.0163,1491680.5524,99.0094711170423,2
2021,127.374821797446,34259051.2089,34371000,43780000,1633400.1131,111948.7911,27717189.5687,32625651.0958,17192.7797,32608458.3161,4891268.7474,99.6742928890635,2
2022,55.2271724746361,11044656.8188,11335000,6260000,527816.7523,290343.1812,8922949.4899,10516840.0665,19252.4313,10497587.6352,1574638.1453,97.4385250886634,0
2021,102.365930599369,24819324.7573,25360000,25960000,1201604.4672,540675.2427,20069460.5112,23617720.2901,6590.2769,23611130.0132,3541669.502,97.8679998316246,4
2022,295.763181033641,30158872.7283,30707000,90820000,1214920.922,548127.2717,24566160.916,28943951.8063,42586.0228,28901365.7835,4335204.8675,98.214976156251,4
2021,51.7878171501981,36995476.9418,37364000,19350000,1394211.7164,368523.0582,30253627.2959,35601265.2254,8762.5243,35592502.7011,5338875.4052,99.0136948447704,3
2023,194.252012731698,31402293.397,32046000,62250000,287636.6539,643706.603,26422609.26,31114656.7431,29234.0843,31085422.6588,4662813.3988,97.9913043655994,2
2020,210.4,7379819.4209,7500000,15780000,62362.0532,120180.5791,6215494.918,7317457.3677,5110.4053,7312346.9624,1096852.0444,98.3975922786667,2
2021,226.505346088914,49373453.0432,49756000,112700000,683068.1182,382546.9568,41359109.913,48690384.925,32608.5568,48657776.3682,7298666.4552,99.2311541184983,2
2021,167.280041081821,45345795.6754,46736000,78180000,958651.0668,1390204.3246,37640598.5514,44387144.6086,104087.4893,44283057.1193,6642458.5679,97.0254101236734,2
2023,169.864826543152,10515552.341,10579000,17970000,373755.9826,63447.659,8602782.6411,10141796.3584,20875.6042,10120920.7542,1518138.1131,99.4002489932886,3
2022,231.780749136633,22190148.3044,22586000,52350000,1030181.326,395851.6956,17985332.1165,21159966.9784,752.7237,21159214.2547,3173882.1382,98.2473581174179,2
2021,181.063261559005,47762498.2609,47928000,86780000,1486373.2608,165501.7391,39303471.9654,46276125.0001,36746.2173,46239378.7828,6935906.8174,99.6546867403188,0
2022,247.809507175501,34146289.0965,34353000,85130000,1698218.1144,206710.9035,27562020.0289,32448070.9821,22165.0657,32425905.9164,4863885.8875,99.3982740852327,3
2022,279.685812027368,43764613.6725,44432000,124270000,1122013.8775,667386.3275,36238106.3677,42642599.795,9533.48,42633066.315,6394959.9473,98.4979601919787,2
2022,174.793338924164,16345145.808,16694000,29180000,203749.7764,348854.192,13693523.6776,16141396.0316,31368.1756,16110027.856,2416504.1784,97.9103019527974,2
2023,101.378039146845,11272537.5665,11393000,11550000,43437.5214,120462.4335,9536271.792,11229100.0451,9956.7604,11219143.2847,1682871.4927,98.9426627446678,4
2023,86.8374945247481,53360306.0695,54792000,47580000,1627264.3361,1431693.9305,43969958.8339,51733041.7334,3678.3994,51729363.334,7759404.5001,97.387038380603,1
2021,157.739006223855,9569891.6591,9801000,15460000,273495.0136,231108.3409,7880929.0925,9296396.6455,24715.3602,9271681.2853,1390752.1928,97.6419922365065,2
2023,255.922427484745,58188728.3583,59815000,153080000,909688.5447,1626271.6417,48618958.5795,57279039.8136,80265.0142,57198774.7994,8579816.2199,97.2811641867425,2
2020,221.523154583364,13497916.8199,13669000,30280000,353281.7103,171083.1801,11143051.4718,13144635.1096,35162.7898,13109472.3198,1966420.848,98.7483855431999,2
2021,168.556399766219,41701014.2779,42775000,72100000,334418.8295,1073985.7221,35127357.9009,41366595.4484,40292.0356,41326303.4128,6198945.5119,97.4892209886616,4
2021,64.6584582688443,42379420.8819,43289000,27990000,738641.642,909579.1181,35368907.6044,41640779.2399,30299.7053,41610479.5346,6241571.9302,97.8988215987895,2
2022,210.141509433962,58324201.4455,59360000,124740000,677745.1737,1035798.5545,48905384.4504,57646456.2718,110709.8596,57535746.4122,8630361.9618,98.2550563434973,2
2020,281.144963677762,18394004.6755,18446000,51860000,852420.4129,51995.3245,14908631.2308,17541584.2626,2018.1087,17539566.1539,2630934.9231,99.718121411146,3
2021,187.532357509295,41490320.9101,42494000,79690000,58864.2951,1003679.0899,35140589.3043,41431456.615,89586.8452,41341869.7698,6201280.4655,97.638068692286,2
2021,68.406711601893,13909314.3984,13946000,9540000,555963.4341,36685.6016,11342632.2727,13353350.9643,9077.7023,13344273.262,2001640.9893,99.7369453492041,2
2021,125.276986388097,12304274.2374,12636000,15830000,20020.8377,331725.7626,10414147.7905,12284253.3997,32314.8226,12251938.5771,1837790.7866,97.3747565479582,0
2021,243.092880716643,10384740.3727,10605000,25780000,477929.4165,220259.6273,8418658.7904,9906810.9562,2506.4969,9904304.4593,1485645.6689,97.9230586770391,2
2022,287.558518938857,20566296.6173,21147000,60810000,959273.5814,580703.3827,16645653.2904,19607023.0359,23901.5178,19583121.5181,2937468.2277,97.253968020523,4
2022,218.975602796405,34988701.4022,35045000,76740000,729328.1141,56298.5978,29083710.3182,34259373.2881,43243.502,34216129.7861,5132419.4679,99.8393534090455,3
2021,89.1402714932127,34411054.6732,35360000,31520000,1203457.1868,948945.3268,28210088.271,33207597.4864,19258.3441,33188339.1423,4978250.8713,97.3163310893665,3
2020,291.948456764354,35186917.5595,35931000,104900000,1200275.1619,744082.4405,28870924.9278,33986642.3976,20848.3649,33965794.0327,5094869.1049,97.929135174362,2
2020,102.707631518958,38347713.9668,39481000,40550000,941192.7144,1133286.0332,31748196.7535,37406521.2524,55701.5424,37350819.71,5602622.9565,97.1295407076822,3
2020,98.4699997074569,33162671.0588,34183000,33660000,1029976.5256,1020328.9412,27308384.0621,32132694.5332,5183.8719,32127510.6613,4819126.5992,97.0150983202176,2
2022,58.3371232480258,48052178.5883,48374000,28220000,2271520.4657,321821.4117,38878759.7444,45780658.1226,40940.7763,45739717.3463,6860957.6019,99.3347223473353,2
2020,239.21568627451,52449464.7061,54060000,129320000,1742711.8171,1610535.2939,43081802.6145,50706752.889,22279.2249,50684473.6641,7602671.0496,97.0208374141694,4
2020,296.0,20029978.8427,20250000,59940000,723526.9585,220021.1573,16379480.7041,19306451.8842,36474.5852,19269977.299,2890496.5949,98.9134757664198,2
2023,297.546777546778,35966998.2906,36075000,107340000,851234.9505,108001.7094,29774421.1417,35115763.3401,87032.5851,35028730.755,5254309.6133,99.7006189621622,0
2023,70.5963302752294,43195404.1751,43600000,30780000,101538.9844,404595.8249,36562803.955,43093865.1907,78801.7142,43015063.4765,6452259.5215,99.0720279245413,0
2023,261.847078205252,10207294.9764,10319000,27020000,267724.7784,111705.0236,8440713.8339,9939570.198,9318.6287,9930251.5693,1489537.7354,98.9174820854734,2
2022,106.207708149456,6612429.7227,6798000,7220000,172386.0683,185570.2773,5467897.6076,6440043.6544,7222.9396,6432820.7148,964923.1072,97.2702224580759,3
2023,215.621376111326,40501018.4696,41392000,89250000,1054668.305,890981.5304,33515658.9752,39446350.1646,16163.135,39430187.0296,5914528.0544,97.8474547487437,1
2020,92.7744013298011,37889253.4055,38502000,35720000,621255.8389,612746.5945,31650414.3438,37267997.5666,32215.9856,37235781.581,5585367.2372,98.4085330775025,1
2022,104.783012060612,38502697.8014,38804000,40660000,943247.4,301302.1986,31920451.2196,37559450.4014,5978.3783,37553472.0231,5633020.8035,99.2235279904134,1
2020,179.533178251784,49458828.1178,50726000,91070000,284880.4789,1267171.8822,41686886.0562,49173947.6389,130552.2787,49043395.3602,7356509.304,97.5019282375902,3
2022,215.387306492522,33399083.2044,34301000,73880000,626892.9609,901916.7956,27795025.5799,32772190.2435,72160.1495,32700030.094,4905004.5141,97.370581628524,2
2020,129.545757293193,14607459.7061,15014000,19450000,289514.6727,406540.2939,12152269.0099,14317945.0334,21157.9629,14296787.0705,2144518.0606,97.2922585993073,2
2022,157.119298702426,45270003.2229,46086000,72410000,1026267.1304,815996.7771,37559228.4826,44243736.0925,56408.4659,44187327.6266,6628099.144,98.2294042071345,3
2022,81.7175491785941,13796174.4624,14183000,11590000,325839.4379,386825.5376,11436080.3125,13470335.0245,16122.8922,13454212.1323,2018131.8198,97.2726113121342,3
2021,291.079516859587,46625813.6461,47688000,138810000,588479.5678,1062186.3539,39033174.8103,46037334.0783,115951.9485,45921382.1298,6888207.3195,97.7726338829475,4
